"","Location","MinTemp","MaxTemp","Rainfall","WindGustDir","WindGustSpeed","RainToday","Humidity9am","Cloud9am","Pressure9am","WindDir9am","WindDir3pm","RainTomorrow"
"1714","PerthAirport",-0.5,23.2,2.8,"NNE",24,"Yes",99,8,1017.6,"ESE","N","No"
"1715","PerthAirport",14.3,19.1,0,"NW",46,"No",54,7,1017.3,"NW","W","No"
"1716","Sydney",10.3,21.1,0,"W",41,"No",66,3,1026.3,"W","S","No"
"1717","Townsville",18.7,27.8,0,"ENE",37,"No",68,6,1020.4,"SE","ENE","No"
"1718","MelbourneAirport",17.8,27,0,"S",26,"No",67,7,1006.7,"SW","SSE","No"
"1719","Watsonia",7.9,13,0,"NNW",39,"No",68,7,1017.6,"N","N","No"
"1720","Nuriootpa",3,13.2,0,"E",33,"No",100,5,1017.3,"NE","SW","No"
"1721","Nuriootpa",8.7,26.8,0,"WNW",57,"No",68,6,1012.5,"WNW","WSW","No"
"1722","MelbourneAirport",6.5,15.3,4.4,"SW",41,"Yes",66,2,1011.4,"WSW","SW","No"
"1723","Williamtown",18.4,26.1,0,"SSE",37,"Yes",89,4,1021.6,"WSW","W","Yes"
"1724","Moree",12.35,27.6,0.2,"NNW",33,"No",82,1,1013.6,"NNE","WNW","No"
"1725","Ballarat",5.5,9.9,6,"SW",54,"Yes",99,8,1013.1,"SW","SW","Yes"
"1726","Watsonia",9.8,17.8,2,"W",59,"Yes",82,6,1012,"W","SW","No"
"1727","Darwin",25.5,33.1,0,"ESE",31,"No",89,8,1007.2,"ENE","NW","No"
"1728","CoffsHarbour",10.5,25.1,0,"NE",37,"No",55,0,1013.3,"NW","W","No"
"1729","Townsville",24.9,30.6,0,"ENE",33,"No",68,4,1006.7,"ENE","ENE","No"
"1730","MountGambier",8.2,26.4,0,"SSW",37,"No",74,7,1017.2,"SE","SSW","No"
"1731","NorfolkIsland",14.3,18.2,0,"E",37,"No",51,2,1027.6,"E","ESE","No"
"1732","WaggaWagga",8.8,16,2.4,"N",30,"Yes",85,7,1016.2,"WNW","NW","No"
"1733","Mildura",2.7,17.9,0,"NNE",31,"No",84,7,1022.1,"E","NNE","Yes"
"1734","Sale",4.8,14.7,2.4,"W",50,"Yes",77,5,1009.9,"NW","W","Yes"
"1735","Williamtown",2.7,24.4,0,"N",22,"No",64,0,1017.1,"WNW","N","No"
"1736","PerthAirport",3.3,19.6,0,"W",50,"No",54,7,1008.1,"NNW","W","No"
"1737","Williamtown",20.1,29.4,0,"E",43,"No",72,8,1017.3,"NE","ENE","No"
"1738","NorfolkIsland",16.5,19.9,0.8,"W",39,"No",65,8,1009.9,"WSW","SW","Yes"
"1739","PerthAirport",12.1,24.6,0,"SE",41,"No",41,2,1020.2,"S","SE","No"
"1740","PerthAirport",14.2,24,2,"W",44,"Yes",72,8,1017.3,"WNW","W","No"
"1741","Portland",13.7,28.3,0,"NW",44,"No",51,6,1017.3,"SSE","W","No"
"1742","AliceSprings",13,23.6,0,"E",41,"No",68,0,1017.3,"S","SSW","No"
"1743","Canberra",12.375,15.2,0,"N",30,"No",62,1,1022.8,"SSE","WNW","No"
"1744","PerthAirport",20.4,35.5,0,"SW",39,"No",32,2,1017.6,"SSW","W","No"
"1745","Townsville",21,29.7,0,"ENE",37,"No",55,7,1015.6,"S","ENE","No"
"1746","Brisbane",13.1,22.3,0.6,"SE",37,"No",92,7,1017.3,"SW","W","Yes"
"1747","PerthAirport",19.7,30.8,0,"E",37,"No",66,1,1015,"SSE","ESE","No"
"1748","Bendigo",19.8,16.9,0,"WNW",43,"No",46,0,1013.5,"SSE","NNW","No"
"1749","Mildura",7.7,23.3,0.8,"E",57,"No",66,1,1013.6,"W","WSW","No"
"1750","Watsonia",10.3,20.6,0,"SSW",28,"Yes",68,8,1017.3,"SSE","SSW","No"
"1751","Albury",1.7,14.6,1,"SE",39,"No",100,1,1031.3,"E","W","No"
"1752","Cobar",9.8,20.3,0,"NNE",31,"No",74,6,1028.9,"NE","W","No"
"1753","MelbourneAirport",5.8,16.1,0,"NNW",28,"No",75,2,1017.3,"N","SSW","No"
"1754","Portland",9.9,17.8,7.2,"SW",26,"Yes",99,8,1012.7,"WSW","W","No"
"1755","Darwin",25.1,31.9,0,"WNW",30,"Yes",76,5,1008.4,"NNW","W","Yes"
"1756","CoffsHarbour",8.2,21.2,0,"NE",33,"No",58,1,1023.2,"SSE","NE","No"
"1757","SydneyAirport",17.8,22,0,"E",50,"Yes",91,8,1014.7,"SSE","ESE","Yes"
"1758","Sale",4.5,17,0.2,"E",30,"No",100,8,1029.8,"SSE","E","No"
"1759","Canberra",8.3,15.5,0,"E",44,"No",80,6,1017.1,"N","W","Yes"
"1760","Watsonia",12.9,23.9,2.8,"N",50,"Yes",100,7,1007.9,"SSE","N","Yes"
"1761","Nuriootpa",12.5,18,1.2,"W",43,"Yes",68,7,1015.9,"W","SW","No"
"1762","AliceSprings",6.4,30.8,0,"NNW",30,"No",68,5,1020.9,"NNE","W","No"
"1763","Mildura",19.8,28,0,"E",43,"No",72,6,1008.8,"SSE","SE","No"
"1764","Hobart",12.7,17.1,0,"SE",33,"No",74,8,1016.6,"SW","SE","No"
"1765","NorfolkIsland",13.3,17.1,1.6,"SW",56,"Yes",58,7,1018.2,"SSW","SSW","No"
"1766","Bendigo",8,22.7,0,"WNW",35,"No",53,1,1015.3,"S","WSW","No"
"1767","Perth",11.9,24.4,0,"SE",43,"No",49,3,1021.1,"E","ESE","No"
"1768","Katherine",20,34.3,0,"E",35,"No",74,1,1014.4,"ENE","ENE","No"
"1769","CoffsHarbour",10.1,23.2,0,"SW",30,"No",68,1,1018.7,"SW","SE","No"
"1770","Portland",9.7,18.2,4,"W",50,"Yes",98,8,1014.2,"NW","W","Yes"
"1771","Sale",4.1,16.4,0,"E",40,"No",99,4,1031.1,"S","E","No"
"1772","Woomera",19.4,40,0,"NNW",39,"No",68,1,1017.3,"N","N","No"
"1773","PerthAirport",12,17.9,0,"NNW",43,"No",69,8,1013.8,"NW","NE","No"
"1774","CoffsHarbour",15.4,22.1,0.2,"E",30,"No",68,5,1017.3,"WSW","ENE","No"
"1775","Moree",4.4,21.5,0,"SE",46,"No",40,8,1017.3,"SE","SW","No"
"1776","PerthAirport",12,18.8,0,"WNW",39,"No",65,7,1017.3,"NW","WSW","Yes"
"1777","Woomera",10,19.5,0,"W",43,"No",54,1,1017.3,"N","W","No"
"1778","Mildura",5,18,0,"WNW",37,"No",79,7,1019,"W","W","No"
"1779","Melbourne",7,15.8,0,"SSW",17,"No",100,3,1017.3,"NNE","SSW","No"
"1780","PearceRAAF",12.4,39.7,0,"SSW",44,"No",68,2,1012.6,"S","SSW","No"
"1781","Sale",16,25.8,0,"SE",24,"No",98,8,1017.3,"SW","SE","No"
"1782","Canberra",8.3,10.6,6,"WNW",39,"Yes",68,7,1009,"NNW","W","Yes"
"1783","Moree",22.3,39,0,"E",52,"No",51,1,1014.2,"NNE","ENE","No"
"1784","PerthAirport",12.1,31.2,0,"NE",31,"No",75,7,1015.9,"SSW","NE","No"
"1785","MountGambier",9.7,20.9,0,"ESE",48,"No",68,8,1018.9,"ESE","SE","No"
"1786","Portland",12.6,17.9,0.6,"SSW",31,"No",87,8,1019.7,"S","S","No"
"1787","Williamtown",10.1,23.5,0,"NW",33,"No",78,8,1024.2,"SSE","WNW","No"
"1788","PerthAirport",3.9,15.3,0,"E",37,"No",81,0,1021.2,"W","W","No"
"1789","Wollongong",15.3,21.9,4.4,"NNE",30,"Yes",87,7,1028.1,"SW","ENE","Yes"
"1790","MelbourneAirport",9.3,18.5,5,"N",41,"Yes",85,6,1017.3,"N","N","No"
"1791","NorfolkIsland",17.6,17.8,0,"E",30,"No",61,6,1021.8,"SE","W","No"
"1792","PerthAirport",2.9,21.7,0,"ESE",46,"No",68,0,1025.7,"ESE","ESE","No"
"1793","Perth",18.7,24.7,0,"SSW",50,"No",66,6,1017.3,"SW","SW","No"
"1794","Townsville",26.9,36,3,"E",31,"Yes",76,6,1008.5,"SSE","NNW","Yes"
"1795","AliceSprings",24.1,35.9,0,"SSE",56,"No",68,3,1002.8,"SE","ESE","Yes"
"1796","CoffsHarbour",23.7,27.7,0,"SW",33,"No",85,8,1017.3,"SSW","SSE","No"
"1797","Sale",9.1,23.2,0,"E",31,"No",81,1,1027.4,"WNW","WSW","No"
"1798","MountGambier",8.2,29,0,"SSW",39,"No",53,0,1021.3,"ESE","S","No"
"1799","PerthAirport",9.3,21.4,0,"SE",39,"No",55,1,1021.9,"ESE","SE","No"
"1800","PerthAirport",8.9,21.3,0,"E",39,"No",69,8,1019,"NE","N","Yes"
"1801","Cairns",21.6,31,0,"SE",35,"No",67,6,1015.3,"SSE","W","No"
"1802","PerthAirport",12.1,25.4,0.4,"WSW",37,"No",59,0,1013.7,"NE","W","No"
"1803","Woomera",12.9,26.95,0,"W",35,"No",53,0,1026,"ENE","NW","No"
"1804","PerthAirport",3.8,17.8,0,"SSE",39,"No",76,1,1017.3,"W","W","No"
"1805","PerthAirport",16.5,26.3,4.4,"NW",46,"Yes",68,4,1008.1,"NW","WNW","No"
"1806","Watsonia",14.5,36.1,0,"N",43,"No",59,6,1015.9,"ENE","N","No"
"1807","Nuriootpa",8,29.5,0,"NW",39,"No",68,7,1003.8,"N","W","Yes"
"1808","NorfolkIsland",20.2,22.4,4,"SE",52,"Yes",74,5,1011.2,"SE","SE","No"
"1809","Brisbane",22.4,34.1,2.2,"WNW",24,"Yes",71,6,1004.5,"WSW","W","No"
"1810","PerthAirport",16.2,26.9,0,"WSW",48,"No",55,6,1012.8,"SSE","WSW","No"
"1811","Mildura",12.8,30.5,0,"SE",37,"No",45,0,1023.7,"SSE","SE","No"
"1812","WaggaWagga",9.8,29.5,0,"N",37,"No",52,4,1020.9,"ENE","WNW","No"
"1813","Darwin",16.6,29.9,0,"NW",31,"No",68,1,1016.1,"E","NW","No"
"1814","PerthAirport",11.3,26.5,0,"SSW",28,"No",55,1,1023.6,"E","NE","No"
"1815","MelbourneAirport",13.5,34.1,0,"N",52,"No",47,1,1021.7,"N","N","No"
"1816","PerthAirport",10.3,21.8,0.2,"ESE",52,"No",58,3,1017.1,"ESE","SE","No"
"1817","Perth",24.5,27,0,"S",35,"No",39,7,1006.3,"E","ENE","Yes"
"1818","Cobar",11.6,18.8,0,"E",26,"No",72,6,1017.3,"E","ESE","No"
"1819","Brisbane",17.3,28.3,0,"W",59,"No",49,6,1015.1,"NNW","NNE","Yes"
"1820","Williamtown",14.5,23,0,"NW",39,"No",68,7,1012.6,"WNW","WNW","No"
"1821","Bendigo",7.3,9.2,0,"W",56,"No",78,8,1013.4,"SSE","N","Yes"
"1822","PerthAirport",4.7,20.8,0,"N",37,"No",57,1,1019.1,"NE","NNW","No"
"1823","Watsonia",10.3,28,0,"N",26,"No",68,6,1029.7,"ENE","NNE","No"
"1824","SydneyAirport",9.1,18,0,"NNW",52,"No",70,7,1014.8,"NNW","N","No"
"1825","Darwin",24.5,33.5,0,"NNW",37,"Yes",86,5,1007.9,"E","NE","No"
"1826","WaggaWagga",9.8,26.1,0,"SW",41,"No",52,0,1017.6,"WSW","SW","No"
"1827","PerthAirport",19.1,25,4.4,"NNW",30,"Yes",68,6,1014.5,"NNW","N","No"
"1828","Portland",12.6,18.1,2,"W",43,"Yes",93,8,1017.3,"SSE","W","No"
"1829","Cairns",18.3,28.4,2.2,"ESE",39,"No",58,3,1020.2,"SSE","W","No"
"1830","PerthAirport",23.3,36.8,0,"NE",39,"No",67,6,1013.1,"NNE","ESE","No"
"1831","Darwin",24.4,27.4,0.2,"ESE",39,"No",68,6,1011.4,"SE","ESE","Yes"
"1832","AliceSprings",14.2,24.3,0,"ESE",52,"No",32,0,1028.1,"ENE","ESE","No"
"1833","Portland",8.6,13.2,1.6,"WSW",43,"Yes",68,7,1019.3,"SW","WNW","Yes"
"1834","Cairns",22.15,28.4,0,"E",28,"No",69,2,1015.5,"S","SE","No"
"1835","PerthAirport",3.3,7.6,0,"SW",56,"Yes",94,5,1017.3,"WSW","SW","No"
"1836","PerthAirport",12.1,21.1,0,"SE",39,"No",68,1,1017.3,"SSE","ESE","No"
"1837","WaggaWagga",9.8,19.8,0,"E",19,"No",79,7,1028.7,"E","ENE","No"
"1838","Mildura",3.4,19.4,0,"W",37,"No",68,1,1016.5,"N","WNW","No"
"1839","Darwin",12.375,33.8,0,"NW",35,"No",70,5,1010.9,"WNW","NW","No"
"1840","Portland",6.9,14.9,0,"SW",19,"No",72,7,1021.3,"S","SSW","Yes"
"1841","Canberra",8.8,30.2,0,"E",39,"No",53,0,1018.2,"SSE","E","No"
"1842","Uluru",13.5,26.9,0,"E",41,"No",28,1,1024.6,"E","SE","No"
"1843","NorfolkIsland",14.4,18,0.2,"SSW",44,"No",72,3,1023.3,"SSW","W","No"
"1844","Woomera",11.8,17.4,4.4,"SSW",52,"Yes",97,8,1008.7,"WSW","SSW","No"
"1845","Melbourne",10.2,25.8,0,"N",39,"No",45,2,1027.1,"NNE","W","No"
"1846","PerthAirport",13,19.4,0,"NW",39,"Yes",77,7,1006.9,"WSW","SW","Yes"
"1847","PerthAirport",18.8,34.4,0,"E",56,"No",33,4,1022.1,"NE","ENE","No"
"1848","PerthAirport",15.4,30.3,0,"E",57,"No",68,1,1013.4,"E","E","No"
"1849","AliceSprings",19.6,37.6,0,"WNW",39,"No",68,0,1010.5,"NNE","W","Yes"
"1850","MelbourneAirport",15.9,18.9,0,"N",45,"No",29,7,1009.6,"N","SSE","No"
"1851","NorfolkIsland",16,20.4,0,"SW",39,"Yes",74,4,1012.5,"S","SW","No"
"1852","Cairns",24.2,32,0,"NE",33,"No",66,4,1012,"NE","NNE","No"
"1853","Portland",9.7,12.5,1,"E",37,"No",68,5,1017.3,"W","W","Yes"
"1854","Woomera",17.9,33.9,0,"SSW",39,"No",45,0,1017.3,"SE","WSW","No"
"1855","Woomera",13.5,26.7,0,"ENE",33,"No",60,2,1018.7,"SSE","ESE","No"
"1856","Canberra",9.7,27.8,0,"W",24,"No",81,8,1021.3,"WSW","WSW","No"
"1857","PearceRAAF",9.1,25.65,0,"SW",31,"No",70,2,1012.3,"NNW","WSW","No"
"1858","Darwin",24.1,33.5,3.2,"SSW",48,"No",72,6,1017.3,"WSW","WNW","Yes"
"1859","MountGambier",7.2,17.6,0,"WNW",48,"Yes",93,7,1014.7,"W","NW","Yes"
"1860","Townsville",23.9,30.9,0,"NE",33,"No",67,3,1011.3,"ESE","ENE","No"
"1861","SydneyAirport",13.2,19.3,0.2,"WSW",43,"No",58,7,1014,"WSW","S","No"
"1862","MelbourneAirport",12.4,14.1,0,"N",39,"No",57,7,1017.3,"N","W","Yes"
"1863","PerthAirport",25.1,31.5,0,"NNE",56,"Yes",86,8,1017.3,"SSE","N","Yes"
"1864","Darwin",25.2,31.8,0,"E",56,"Yes",81,6,1006.5,"SSE","WSW","Yes"
"1865","WaggaWagga",3.9,14,0.6,"NW",26,"No",80,1,1021.7,"NW","WNW","No"
"1866","PerthAirport",7,12.7,2.2,"W",41,"Yes",64,8,1025,"SW","WSW","Yes"
"1867","Mildura",3.6,17.2,0.2,"NE",22,"No",95,3,1017.3,"ENE","NE","No"
"1868","Hobart",13.9,25.5,0.4,"ESE",31,"No",71,1,1019.4,"NNW","ESE","No"
"1869","SydneyAirport",15.3,25.6,0,"E",50,"No",68,6,1023.6,"NW","ESE","No"
"1870","PerthAirport",13.5,23.2,0,"SSE",50,"No",61,0,1020.4,"SSE","SSE","No"
"1871","Katherine",20.7,32.9,0,"E",41,"No",40,3,1015.7,"SE","E","No"
"1872","Wollongong",15.1,25.6,4.4,"SSW",22,"Yes",68,6,1018.3,"SW","NE","Yes"
"1873","Cobar",14.8,28.7,0,"NNW",33,"No",48,2,1019.9,"N","NNW","Yes"
"1874","WaggaWagga",20.3,25.3,1.8,"ENE",35,"No",65,1,1014.9,"E","SSW","No"
"1875","NorfolkIsland",17.2,19.9,0,"WNW",39,"No",68,5,1008.2,"WNW","WNW","No"
"1876","Katherine",23.5,34,0,"NW",20,"Yes",81,5,1012.7,"NW","W","No"
"1877","PerthAirport",7.1,11.6,0.6,"S",20,"No",71,8,1017.3,"S","W","No"
"1878","Watsonia",10.6,21.2,0,"SSW",43,"No",64,5,1023,"WSW","W","No"
"1879","PerthAirport",11.2,19.4,2.6,"WSW",39,"No",56,4,1013.6,"WNW","WSW","Yes"
"1880","MelbourneAirport",11.1,15.9,1.8,"SSW",30,"Yes",99,8,1028.4,"SW","W","No"
"1881","PerthAirport",9.1,18.7,0,"SE",41,"No",63,1,1025.4,"ESE","SSE","No"
"1882","Woomera",9.6,21.2,0.4,"SW",28,"No",89,1,1018.9,"W","NW","No"
"1883","Brisbane",21.9,29.6,0,"E",33,"No",68,6,1010.6,"E","ENE","No"
"1884","PerthAirport",13.2,30.5,0,"E",48,"No",68,6,1014,"NE","NNW","No"
"1885","PerthAirport",13.4,30.1,0,"E",31,"No",53,1,1009.4,"SE","W","No"
"1886","PerthAirport",12.1,30.2,0,"ENE",33,"No",67,3,1010.2,"SSE","ENE","No"
"1887","MountGambier",15.3,21.2,0,"SSW",39,"No",91,8,1017.3,"SSE","S","Yes"
"1888","PerthAirport",2.2,23.2,0,"NNW",33,"No",100,1,1027.5,"NE","N","No"
"1889","Mildura",10.15,40.3,0,"WSW",54,"No",68,0,1017.3,"NNE","NW","No"
"1890","CoffsHarbour",13.2,20.3,0,"SE",33,"Yes",68,7,1020.1,"ESE","ESE","Yes"
"1891","Perth",23.3,36,0,"SW",31,"No",63,3,1008.6,"E","SE","No"
"1892","PerthAirport",12.3,27.2,0,"SE",41,"No",66,7,1010.4,"S","S","No"
"1893","MelbourneAirport",8.9,18.9,0,"SSE",31,"No",80,8,1028.1,"NNE","NW","No"
"1894","PerthAirport",10,24.5,0,"WSW",37,"No",57,6,1017.3,"SW","WSW","No"
"1895","WaggaWagga",15.7,38.1,0,"WNW",26,"No",44,0,1014.4,"ENE","W","No"
"1896","PerthAirport",3.9,16.4,0.4,"N",22,"No",68,0,1017.3,"NE","NE","No"
"1897","PearceRAAF",17.2,35.8,0,"E",52,"No",68,0,1016,"SE","W","No"
"1898","Portland",14.6,21.2,0.2,"W",39,"No",92,8,1017.1,"W","W","No"
"1899","Ballarat",5.2,14.5,0,"W",28,"No",99,5,1026.2,"W","W","No"
"1900","Williamtown",8.5,21.8,1,"ESE",39,"No",47,3,1024.8,"E","ESE","No"
"1901","CoffsHarbour",6,22.7,0,"N",30,"No",40,1,1015.3,"NW","ENE","No"
"1902","PerthAirport",24.8,33.7,0,"WNW",30,"No",64,3,1017.3,"WNW","NNW","No"
"1903","Ballarat",8.8,23.2,0,"SSE",44,"No",80,4,1014.2,"S","SSE","No"
"1904","Richmond",16.9,26.6,0,"E",43,"No",66,8,1014.6,"ESE","E","No"
"1905","WaggaWagga",9.8,25.3,0,"ENE",19,"No",77,2,1026.2,"E","NE","No"
"1906","WaggaWagga",23.5,41.6,0,"NW",57,"No",68,4,1009.9,"ENE","NNW","No"
"1907","Woomera",12.9,26.95,0,"SSE",43,"No",61,6,1021.3,"SSE","SE","No"
"1908","PerthAirport",16.5,34.5,0,"E",48,"No",45,7,1010.1,"ESE","S","No"
"1909","Townsville",23,32.5,0,"ENE",46,"No",57,6,1017.3,"SSE","ENE","No"
"1910","Canberra",13.9,34.7,0,"SSW",46,"No",50,3,1022.8,"SE","W","No"
"1911","PerthAirport",19.3,24,0,"E",39,"No",78,2,1022.6,"ESE","ESE","No"
"1912","Sydney",19.7,27.9,0,"NW",40,"No",44,7,1007.8,"SSE","ESE","Yes"
"1913","Canberra",8.3,9.2,0,"NW",39,"No",68,5,1014.3,"NW","WNW","Yes"
"1914","MelbourneAirport",7.3,15.9,0,"SSW",57,"No",66,3,1012.1,"WSW","S","No"
"1915","NorfolkIsland",19.1,23.7,0.6,"E",39,"No",68,8,1018.1,"ESE","E","No"
"1916","PerthAirport",10.8,22.2,0,"ENE",39,"No",57,6,1020.4,"ENE","N","No"
"1917","Moree",12.35,22.1,0,"SSE",41,"No",68,1,1017.3,"S","ESE","No"
"1918","Mildura",20.1,40.2,0,"NE",37,"No",68,2,1008.9,"NNE","N","No"
"1919","Townsville",23.6,30.3,0,"E",35,"No",68,6,1015.1,"WNW","W","No"
"1920","Brisbane",17.2,34.4,0,"NE",31,"No",68,0,1011.9,"NW","NE","No"
"1921","Williamtown",17.7,30.4,0.2,"S",39,"No",85,7,1004.5,"N","SSE","Yes"
"1922","Perth",8.4,19.4,0,"NW",31,"Yes",68,2,1012.6,"NW","WSW","No"
"1923","Ballarat",9.8,14.5,0,"E",48,"No",85,8,1023.1,"S","SSE","No"
"1924","SydneyAirport",22.2,32.3,0,"NE",50,"No",91,8,1014,"SSE","E","No"
"1925","Perth",15,28.5,0,"E",33,"No",59,3,1022.4,"SSE","SW","No"
"1926","Portland",7.2,14.7,1.2,"ESE",26,"Yes",99,8,1013.1,"SE","W","Yes"
"1927","Portland",10.2,16.7,0,"W",43,"No",100,8,1005.6,"SW","WSW","No"
"1928","Melbourne",11.1,23,0.2,"S",48,"No",52,7,1015.6,"SSE","SSE","No"
"1929","Sale",16.4,25.7,0,"W",46,"No",68,8,1012.8,"WSW","W","No"
"1930","WaggaWagga",5.5,13.4,0,"SSW",59,"No",52,3,1013,"SSE","SSW","Yes"
"1931","PerthAirport",24.3,33.5,0,"ESE",43,"No",29,8,1009,"E","SE","Yes"
"1932","NorfolkIsland",18.3,21.8,0.2,"SE",35,"No",61,7,1019.4,"SE","SE","No"
"1933","SydneyAirport",8.2,15.7,0,"SSW",50,"No",69,5,1021.5,"NNW","S","Yes"
"1934","Bendigo",10.8,20.4,0,"SW",39,"No",56,3,1017.3,"SSE","SSW","No"
"1935","Ballarat",3.7,8.1,0,"W",39,"Yes",99,5,1004.2,"NNW","W","Yes"
"1936","PerthAirport",15.1,28.8,0,"SE",39,"No",39,1,1012,"ESE","E","Yes"
"1937","PearceRAAF",14.7,30.3,0,"E",40,"No",68,0,1017.3,"ENE","WSW","No"
"1938","PerthAirport",9.9,14.2,0.2,"E",50,"No",77,7,1017.3,"WSW","SSE","Yes"
"1939","PerthAirport",12.1,18.1,0,"SSW",50,"No",46,1,1017.3,"S","W","No"
"1940","Canberra",2.2,15,0,"ENE",43,"No",80,6,1017.1,"SSE","E","Yes"
"1941","Bendigo",4,12.7,0,"NW",28,"No",97,8,1003,"NNW","W","No"
"1942","Townsville",11.2,26.8,0,"ENE",41,"No",62,1,1020.5,"SSE","W","No"
"1943","NorfolkIsland",17.6,23.9,0,"ESE",39,"No",68,8,1005.2,"E","E","Yes"
"1944","NorfolkIsland",20.4,21.8,2.6,"ESE",39,"Yes",86,7,1015.3,"ESE","W","No"
"1945","AliceSprings",11.3,25.8,0,"ESE",44,"No",68,0,1017.3,"ESE","SE","No"
"1946","PerthAirport",9.3,12.9,2,"WSW",46,"Yes",84,8,1019.7,"SW","SW","No"
"1947","Canberra",8.3,17,0,"WNW",31,"No",99,5,1021.9,"S","WNW","No"
"1948","PerthAirport",15.2,23.2,0.6,"NNE",20,"No",89,8,1017.3,"S","N","No"
"1949","AliceSprings",23.2,37.1,0,"E",57,"No",68,1,1014.6,"NNW","NNW","No"
"1950","Canberra",11.3,27.4,0.2,"NW",39,"No",60,1,1021.4,"SE","NW","No"
"1951","PearceRAAF",7,18,0,"NNW",37,"No",73,8,1019,"NNE","W","Yes"
"1952","MountGambier",8.9,15.8,3.2,"N",28,"Yes",96,7,1023.3,"NNW","SW","No"
"1953","Hobart",11.8,16.7,0.2,"WNW",39,"No",57,2,1013.8,"NW","WNW","No"
"1954","Hobart",16.2,21.4,0,"SE",35,"No",72,6,1020.3,"NNW","SE","Yes"
"1955","SydneyAirport",8.3,18.2,0,"WNW",50,"No",47,1,1015.9,"NW","W","No"
"1956","Portland",9.7,14.1,0,"SSW",41,"No",94,8,1011.1,"SW","SW","Yes"
"1957","PerthAirport",12.1,21.6,0,"N",17,"No",68,1,1020.4,"SSE","WNW","No"
"1958","NorfolkIsland",11.7,19.5,0,"NE",30,"No",73,2,1021.6,"E","ENE","No"
"1959","Hobart",10,12.2,0,"SSW",39,"No",70,7,1005.5,"NW","SW","Yes"
"1960","Cairns",22.6,29.7,4.4,"S",41,"Yes",73,7,1011.9,"SSE","SE","No"
"1961","Sydney",23.9,36.2,0,"SSW",39,"No",72,5,1007.8,"W","E","No"
"1962","Albury",8.4,12.2,0,"WNW",39,"No",73,8,1011.7,"WNW","WNW","Yes"
"1963","AliceSprings",21.9,32.1,0,"SE",59,"No",62,6,1012.9,"SE","SW","Yes"
"1964","MountGambier",11.4,22.2,0,"WNW",50,"No",58,4,1016.8,"WNW","W","No"
"1965","SydneyAirport",20.7,37,0,"W",39,"No",68,3,1005.8,"WNW","W","No"
"1966","Cairns",20.6,29.1,0,"E",19,"No",75,6,1012.6,"ESE","NNE","No"
"1967","MountGambier",9.6,15.7,0.6,"SW",28,"No",77,7,1018.1,"NNE","S","No"
"1968","Canberra",12.375,14.6,0,"NE",30,"No",94,2,1017.3,"S","ENE","No"
"1969","Melbourne",15,29.2,0,"S",43,"No",69,1,1013.3,"SSE","SSW","No"
"1970","Bendigo",5,16.1,0,"ESE",30,"No",85,7,1027.8,"SSE","E","No"
"1971","Cobar",8,25.1,1.6,"SSW",57,"No",68,2,1017.6,"N","WNW","No"
"1972","PerthAirport",16,26.7,0,"E",22,"No",68,1,1020.2,"WSW","E","No"
"1973","PerthAirport",6.9,21.5,1.8,"SW",43,"Yes",38,1,1023.7,"SSE","WSW","No"
"1974","Katherine",16,37,0,"ESE",50,"No",61,0,1015.5,"SSE","ENE","No"
"1975","Brisbane",12.7,24.2,0,"SE",26,"No",68,5,1026.1,"SW","W","No"
"1976","Portland",9.7,13.8,0.8,"SSE",30,"No",88,8,1010.1,"SSE","W","Yes"
"1977","CoffsHarbour",15.3,21.3,0,"S",43,"Yes",66,7,1025.6,"WSW","S","Yes"
"1978","Darwin",18.5,29.6,0,"E",37,"No",67,7,1014.3,"ESE","ENE","No"
"1979","Moree",-0.2,18.8,0,"WSW",19,"No",59,0,1025.4,"NE","WNW","No"
"1980","PerthAirport",4,18.3,0.8,"S",43,"No",68,8,1021.8,"SW","W","No"
"1981","SydneyAirport",15.4,22,0,"E",50,"No",88,7,1017.4,"SSW","W","Yes"
"1982","MelbourneAirport",8.1,14.8,0.2,"SW",45,"No",85,7,1028.2,"SW","W","No"
"1983","PerthAirport",7.7,19.7,0,"SW",35,"No",56,1,1027.4,"SSE","NW","No"
"1984","PerthAirport",7.4,19.7,0.4,"SW",39,"No",62,7,1026.3,"SSW","SSE","No"
"1985","SydneyAirport",18.8,21.7,0,"S",50,"No",81,7,1022.1,"SSW","S","Yes"
"1986","PerthAirport",26.5,37.5,0,"SSW",37,"No",75,3,1011.4,"NW","NNW","Yes"
"1987","WaggaWagga",4.9,21.4,0,"N",33,"No",82,2,1023,"ESE","NNE","No"
"1988","Woomera",3.2,26.95,0,"WSW",54,"No",68,0,1019.7,"W","W","No"
"1989","MelbourneAirport",13,21.1,0,"WSW",45,"No",66,3,1017.3,"WNW","SW","No"
"1990","AliceSprings",14.2,27.6,0,"E",37,"No",37,1,1017.3,"ESE","W","No"
"1991","Canberra",-1.2,15.3,0,"NW",57,"No",66,1,1017.4,"NW","W","No"
"1992","Darwin",24.1,33.2,0,"NW",30,"No",68,1,1012.8,"SE","WNW","No"
"1993","AliceSprings",16.1,36.2,0,"SSE",37,"No",68,1,1007.9,"N","SW","No"
"1994","Sale",7.7,11,5.2,"W",40,"Yes",88,7,1017.3,"SSE","W","Yes"
"1995","Cobar",6.7,20.8,0,"NE",28,"No",67,7,1029,"NE","NNE","No"
